state,best,wins
102111021,-2,-1
102111022,-2,-1
102111100,-2,-1
102111101,-2,-1
102111102,-2,-1
102111110,-2,-1
102111111,-2,-1
102111112,-2,-1
102111120,-2,-1
102111121,-2,-1
102111122,-2,-1
102111200,-2,-1
102111201,-2,-1
102111202,-2,-1
102111210,-2,-1
102111211,-2,-1
102111212,-2,-1
102111220,-2,-1
102111221,-2,-1
102111222,-2,-1
102112000,8,-14
102112001,-2,-1
102112002,-3,1
102112010,8,-5
102112011,-2,-1
102112012,-3,1
102112020,8,-5
102112021,-2,-1
102112022,-3,1
102112100,-2,-1
102112101,-2,-1
102112102,-2,-1
102112110,-2,-1
102112111,-2,-1
102112112,-2,-1
102112120,-2,-1
102112121,-2,-1
102112122,-2,-1
102112200,8,-5
102112201,-2,-1
102112202,-3,1
102112210,8,-2
102112211,-2,-1
102112212,-3,1
102112220,8,-2
102112221,-2,-1
102112222,-3,1
102120000,6,-57
102120001,6,-16
102120002,6,-12
102120010,6,-16
102120011,6,-5
102120012,6,-4
102120020,6,-12
102120021,6,-4
102120022,6,-3
102120100,-2,-1
102120101,-2,-1
102120102,-2,-1
102120110,-2,-1
102120111,-2,-1
102120112,-2,-1
102120120,-2,-1
102120121,-2,-1
102120122,-2,-1
102120200,-3,1
102120201,-3,1
102120202,-3,1
102120210,-3,1
102120211,-3,1
102120212,-3,1
102120220,-3,1
102120221,-3,1
102120222,-3,1
102121000,6,-16
102121001,6,-5
102121002,6,-5
102121010,6,-5
102121011,6,-2
102121012,6,-2
102121020,6,-4
102121021,6,-2
102121022,6,-2
102121100,-2,-1
102121101,-2,-1
102121102,-2,-1
102121110,-2,-1
102121111,-2,-1
102121112,-2,-1
102121120,-2,-1
102121121,-2,-1
102121122,-2,-1
102121200,-3,1
102121201,-3,1
102121202,-3,1
102121210,-3,1
102121211,-3,1
102121212,-3,1
102121220,-3,1
102121221,-3,1
102121222,-3,1
102122000,8,-12
102122001,6,-5
102122002,-3,1
102122010,8,-4
102122011,6,-2
102122012,-3,1
102122020,8,-3
102122021,6,-2
102122022,-3,1
102122100,-2,-1
102122101,-2,-1
102122102,-2,-1
102122110,-2,-1
102122111,-2,-1
102122112,-2,-1
102122120,-2,-1
102122121,-2,-1
102122122,-2,-1
102122200,-3,1
102122201,-3,1
102122202,-3,1
102122210,-3,1
102122211,-3,1
102122212,-3,1
102122220,-3,1
102122221,-3,1
102122222,-3,1
102200000,8,-432
102200001,4,-88
102200002,5,-73
102200010,8,-78
102200011,-1,-18
102200012,5,-11
102200020,8,-90
102200021,4,-21
102200022,6,-14
102200100,8,-72
102200101,-1,-14
102200102,5,-7
102200110,8,-13
102200111,-2,-1
102200112,5,-3
102200120,8,-16
102200121,4,-6
102200122,5,-5
102200200,4,-73
102200201,4,-16
102200202,7,-9
102200210,4,-15
102200211,4,-5
102200212,5,-4
102200220,8,-14
102200221,4,-5
102200222,-3,1
102201000,4,-66
102201001,4,-17
102201002,4,-8
102201010,4,-16
102201011,-1,-6
102201012,1,-2
102201020,8,-16
102201021,4,-6
102201022,6,-5
102201100,8,-8
102201101,-1,-4
102201102,1,0
102201110,8,-2
102201111,-2,-1
102201112,1,0
102201120,8,-2
102201121,4,-1
102201122,1,0
102201200,4,-15
102201201,4,-5
102201202,7,-4
102201210,4,-3
102201211,4,-2
102201212,4,-1
102201220,8,-4
102201221,4,-2
102201222,-3,1
102202000,8,-56
102202001,4,-16
102202002,-3,1
102202010,8,-14
102202011,4,-5
102202012,-3,1
102202020,8,-14
102202021,4,-5
102202022,-3,1
102202100,8,-14
102202101,4,-5
102202102,-3,1
102202110,8,-4
102202111,-2,-1
102202112,-3,1
102202120,8,-4
102202121,4,-2
102202122,-3,1
102202200,8,-14
102202201,4,-5
102202202,-3,1
102202210,8,-4
102202211,4,-2
102202212,-3,1
102202220,8,-4
102202221,4,-2
102202222,-3,1
102210000,8,-70
102210001,-2,-1
102210002,5,-11
102210010,-1,-14
102210011,-2,-1
102210012,5,-3
102210020,8,-17
102210021,-2,-1
102210022,6,-4
102210100,8,-13
102210101,-2,-1
102210102,5,-3
102210110,-1,-4
102210111,-2,-1
102210112,5,-1
102210120,8,-4
102210121,-2,-1
102210122,5,-1
102210200,8,-17
102210201,-2,-1
102210202,7,-4
102210210,-1,-4
102210211,-2,-1
102210212,5,-1
102210220,8,-5
102210221,-2,-1
102210222,-3,1
102211000,8,-13
102211001,-2,-1
102211002,1,-2
102211010,-1,-4
102211011,-2,-1
102211012,1,-1
102211020,8,-4
102211021,-2,-1
102211022,6,-1
102211100,8,-2
102211101,-2,-1
102211102,1,0
102211110,-1,-2
102211111,-2,-1
102211112,1,0
102211120,8,-1
102211121,-2,-1
102211122,1,0
102211200,8,-4
102211201,-2,-1
102211202,7,-1
102211210,-1,-2
102211211,-2,-1
102211212,1,0
102211220,8,-2
102211221,-2,-1
102211222,-3,1
102212000,8,-16
102212001,-2,-1
102212002,-3,1
102212010,8,-5
102212011,-2,-1
102212012,-3,1
102212020,8,-5
102212021,-2,-1
102212022,-3,1
102212100,8,-5
102212101,-2,-1
102212102,-3,1
102212110,8,-2
102212111,-2,-1
102212112,-3,1
102212120,8,-2
102212121,-2,-1
102212122,-3,1
102212200,8,-5
102212201,-2,-1
102212202,-3,1
102212210,8,-2
102212211,-2,-1
102212212,-3,1
102212220,8,-2
102212221,-2,-1
102212222,-3,1
102220000,6,-50
102220001,6,-14
102220002,6,-14
102220010,6,-10
102220011,6,-4
102220012,6,-4
102220020,6,-9
102220021,6,-3
102220022,6,-3
102220100,5,-11
102220101,5,-5
102220102,5,-5
102220110,5,-3
102220111,-2,-1
102220112,5,-1
102220120,5,-4
102220121,5,-2
102220122,5,-2
102220200,-3,1
102220201,-3,1
102220202,-3,1
102220210,-3,1
102220211,-3,1
102220212,-3,1
102220220,-3,1
102220221,-3,1
102220222,-3,1
102221000,6,-11
102221001,6,-5
102221002,6,-5
102221010,6,-3
102221011,6,-2
102221012,6,-1
102221020,6,-4
102221021,6,-2
102221022,6,-2
102221100,8,-2
102221101,7,-1
102221102,1,0
102221110,8,-1
102221111,-2,-1
102221112,1,0
102221120,1,-1
102221121,1,-1
102221122,1,-1
102221200,-3,1
102221201,-3,1
102221202,-3,1
102221210,-3,1
102221211,-3,1
102221212,-3,1
102221220,-3,1
102221221,-3,1
102221222,-3,1
102222000,-3,1
102222001,-3,1
102222002,-3,1
102222010,-3,1
102222011,-3,1
102222012,-3,1
102222020,-3,1
102222021,-3,1
102222022,-3,1
102222100,-3,1
102222101,-3,1
102222102,-3,1
102222110,-3,1
102222111,-2,-1
102222112,-3,1
102222120,-3,1
102222121,-3,1
102222122,-3,1
102222200,-3,1
102222201,-3,1
102222202,-3,1
102222210,-3,1
102222211,-3,1
102222212,-3,1
102222220,-3,1
102222221,-3,1
102222222,-3,1
110000000,-1,-2502
110000001,-1,-346
110000002,2,-369
110000010,-1,-346
110000011,-1,-60
110000012,-1,-64
110000020,2,-401
110000021,-1,-68
110000022,6,-55
110000100,-1,-322
110000101,-1,-40
110000102,-1,-52
110000110,-1,-40
110000111,-2,-1
110000112,-1,-15
110000120,-1,-56
110000121,-1,-15
110000122,-1,-14
110000200,2,-433
110000201,-1,-74
110000202,7,-61
110000210,-1,-74
110000211,-1,-18
110000212,-1,-18
110000220,8,-67
110000221,-1,-18
110000222,-3,1
110001000,-1,-449
110001001,-1,-80
110001002,-1,-72
110001010,-1,-80
110001011,-1,-15
110001012,-1,-18
110001020,-1,-72
110001021,-1,-18
110001022,6,-13
110001100,-1,-80
110001101,-1,-12
110001102,-1,-18
110001110,-1,-12
110001111,-2,-1
110001112,-1,-6
110001120,-1,-18
110001121,-1,-6
110001122,-1,-4
110001200,2,-90
110001201,-1,-18
110001202,7,-17
110001210,-1,-18
110001211,-1,-6
110001212,-1,-6
110001220,8,-17
110001221,-1,-6
110001222,-3,1
110002000,2,-417
110002001,-1,-76
110002002,2,-57
110002010,-1,-72
110002011,-1,-15
110002012,2,-14
110002020,2,-86
110002021,-1,-18
110002022,6,-12
110002100,-1,-72
110002101,-1,-12
110002102,2,-14
110002110,-1,-12
110002111,-2,-1
110002112,2,-5
110002120,-1,-18
110002121,-1,-6
110002122,2,-5
110002200,2,-80
110002201,-1,-18
110002202,7,-12
110002210,-1,-18
110002211,-1,-6
110002212,2,-5
110002220,8,-17
110002221,-1,-6
110002222,-3,1
110010000,-1,-219
110010001,-2,-1
110010002,-1,-60
110010010,-2,-1
110010011,-2,-1
110010012,-2,-1
110010020,-1,-64
110010021,-2,-1
110010022,6,-13
110010100,-1,-40
110010101,-2,-1
110010102,-1,-15
110010110,-2,-1
110010111,-2,-1
110010112,-2,-1
110010120,-1,-15
110010121,-2,-1
110010122,-1,-4
110010200,-1,-56
110010201,-2,-1
110010202,7,-14
110010210,-2,-1
110010211,-2,-1
110010212,-2,-1
110010220,8,-14
110010221,-2,-1
110010222,-3,1
110011000,-1,-40
110011001,-2,-1
110011002,-1,-15
110011010,-2,-1
110011011,-2,-1
110011012,-2,-1
110011020,-1,-15
110011021,-2,-1
110011022,6,-3
110011100,-1,-12
110011101,-2,-1
110011102,-1,-6
110011110,-2,-1
110011111,-2,-1
110011112,-2,-1
110011120,-1,-6
110011121,-2,-1
110011122,-1,-2
110011200,-1,-12
110011201,-2,-1
110011202,7,-5
110011210,-2,-1
110011211,-2,-1
110011212,-2,-1
110011220,8,-5
110011221,-2,-1
110011222,-3,1
110012000,-1,-56
110012001,-2,-1
110012002,2,-14
110012010,-2,-1
110012011,-2,-1
110012012,-2,-1
110012020,-1,-18
110012021,-2,-1
110012022,6,-4
110012100,-1,-12
110012101,-2,-1
110012102,2,-5
110012110,-2,-1
110012111,-2,-1
110012112,-2,-1
110012120,-1,-6
110012121,-2,-1
110012122,2,-2
110012200,-1,-15
110012201,-2,-1
110012202,7,-4
110012210,-2,-1
110012211,-2,-1
110012212,-2,-1
110012220,8,-5
110012221,-2,-1
110012222,-3,1
110020000,2,-385
110020001,2,-78
110020002,2,-68
110020010,2,-78
110020011,-1,-18
110020012,2,-17
110020020,2,-74
110020021,2,-17
110020022,6,-13
110020100,-1,-52
110020101,-1,-15
110020102,-1,-14
110020110,-1,-15
110020111,-2,-1
110020112,-1,-4
110020120,-1,-14
110020121,-1,-4
110020122,-1,-4
110020200,2,-57
110020201,2,-16
110020202,7,-12
110020210,2,-16
110020211,2,-5
110020212,2,-5
110020220,8,-12
110020221,2,-5
110020222,-3,1
110021000,2,-70
110021001,2,-21
110021002,2,-17
110021010,2,-21
110021011,-1,-6
110021012,2,-4
110021020,2,-17
110021021,2,-4
110021022,6,-3
110021100,-1,-18
110021101,-1,-6
110021102,-1,-4
110021110,-1,-6
110021111,-2,-1
110021112,-1,-2
110021120,-1,-4
110021121,-1,-2
110021122,-1,-2
110021200,2,-16
110021201,2,-5
110021202,7,-4
110021210,2,-5
110021211,2,-2
110021212,2,-2
110021220,8,-4
110021221,2,-2
110021222,-3,1
110022000,3,-61
110022001,3,-17
110022002,3,-12
110022010,3,-17
110022011,3,-5
110022012,3,-4
110022020,3,-17
110022021,3,-5
110022022,6,-3
110022100,3,-14
110022101,3,-5
110022102,3,-4
110022110,3,-5
110022111,-2,-1
110022112,3,-2
110022120,3,-5
110022121,3,-2
110022122,3,-2
110022200,3,-12
110022201,3,-4
110022202,7,-3
110022210,3,-4
110022211,3,-2
110022212,3,-2
110022220,8,-3
110022221,3,-2
110022222,-3,1
110100000,-1,-322
110100001,-1,-60
110100002,-1,-72
110100010,-1,-60
110100011,-1,-15
110100012,-1,-15
110100020,-1,-76
110100021,-1,-15
110100022,6,-14
110100100,-2,-1
110100101,-2,-1
110100102,-2,-1
110100110,-2,-1
110100111,-2,-1
110100112,-2,-1
110100120,-2,-1
110100121,-2,-1
110100122,-2,-1
110100200,2,-90
110100201,-1,-18
110100202,7,-17
110100210,-1,-18
110100211,-1,-6
110100212,-1,-6
110100220,8,-17
110100221,-1,-6
110100222,-3,1
110101000,-1,-60
110101001,-1,-15
110101002,-1,-15
110101010,-1,-15
110101011,-1,-6
110101012,-1,-6
110101020,-1,-15
110101021,-1,-6
110101022,6,-5
110101100,-2,-1
110101101,-2,-1
110101102,-2,-1
110101110,-2,-1
110101111,-2,-1
110101112,-2,-1
110101120,-2,-1
110101121,-2,-1
110101122,-2,-1
110101200,-1,-18
110101201,-1,-6
110101202,7,-5
110101210,-1,-6
110101211,-1,-2
110101212,-1,-2
110101220,8,-5
110101221,-1,-2
110101222,-3,1
110102000,-1,-76
110102001,-1,-15
110102002,2,-14
110102010,-1,-15
110102011,-1,-6
110102012,2,-5
110102020,-1,-18
110102021,-1,-6
110102022,6,-4
110102100,-2,-1
110102101,-2,-1
110102102,-2,-1
110102110,-2,-1
110102111,-2,-1
110102112,-2,-1
110102120,-2,-1
110102121,-2,-1
110102122,-2,-1
110102200,2,-21
110102201,-1,-6
110102202,7,-4
110102210,-1,-6
110102211,-1,-2
110102212,2,-2
110102220,8,-5
110102221,-1,-2
110102222,-3,1
110110000,-1,-20
110110001,-2,-1
110110002,-1,-12
110110010,-2,-1
110110011,-2,-1
110110012,-2,-1
110110020,-1,-12
110110021,-2,-1
110110022,6,-5
110110100,-2,-1
110110101,-2,-1
110110102,-2,-1
110110110,-2,-1
110110111,-2,-1
110110112,-2,-1
110110120,-2,-1
110110121,-2,-1
110110122,-2,-1
110110200,-1,-12
110110201,-2,-1
110110202,7,-5
110110210,-2,-1
110110211,-2,-1
110110212,-2,-1
110110220,8,-5
110110221,-2,-1
110110222,-3,1
110111000,-2,-1
110111001,-2,-1
110111002,-2,-1
110111010,-2,-1
110111011,-2,-1
110111012,-2,-1
110111020,-2,-1
110111021,-2,-1
110111022,-2,-1
110111100,-2,-1
110111101,-2,-1
110111102,-2,-1
110111110,-2,-1
110111111,-2,-1
110111112,-2,-1
110111120,-2,-1
110111121,-2,-1
110111122,-2,-1
110111200,-2,-1
110111201,-2,-1
110111202,-2,-1
110111210,-2,-1
110111211,-2,-1
110111212,-2,-1
110111220,-2,-1
110111221,-2,-1
110111222,-2,-1
110112000,-1,-12
110112001,-2,-1
110112002,2,-5
110112010,-2,-1
110112011,-2,-1
110112012,-2,-1
110112020,-1,-6
110112021,-2,-1
110112022,6,-2
110112100,-2,-1
110112101,-2,-1
110112102,-2,-1
110112110,-2,-1
110112111,-2,-1
110112112,-2,-1
110112120,-2,-1
110112121,-2,-1
110112122,-2,-1
110112200,-1,-6
110112201,-2,-1
110112202,7,-2
110112210,-2,-1
110112211,-2,-1
110112212,-2,-1
110112220,8,-2
110112221,-2,-1
110112222,-3,1
110120000,-1,-74
110120001,-1,-18
110120002,-1,-18
110120010,-1,-18
110120011,-1,-6
110120012,-1,-6
110120020,-1,-18
110120021,-1,-6
110120022,6,-5
110120100,-2,-1
110120101,-2,-1
110120102,-2,-1
110120110,-2,-1
110120111,-2,-1
110120112,-2,-1
110120120,-2,-1
110120121,-2,-1
110120122,-2,-1
110120200,2,-16
110120201,2,-5
110120202,7,-4
110120210,2,-5
110120211,2,-2
110120212,2,-2
110120220,8,-4
110120221,2,-2
110120222,-3,1
110121000,-1,-18
110121001,-1,-6
110121002,-1,-6
110121010,-1,-6
110121011,-1,-2
110121012,-1,-2
110121020,-1,-6
110121021,-1,-2
110121022,6,-2
110121100,-2,-1
110121101,-2,-1
110121102,-2,-1
110121110,-2,-1
110121111,-2,-1
110121112,-2,-1
110121120,-2,-1
110121121,-2,-1
110121122,-2,-1
110121200,2,-5
110121201,2,-2
110121202,7,-2
110121210,2,-2
110121211,2,-1
110121212,2,-1
110121220,8,-2
110121221,2,-1
110121222,-3,1
110122000,-1,-18
110122001,-1,-6
110122002,2,-5
110122010,-1,-6
110122011,-1,-2
110122012,2,-2
110122020,-1,-6
110122021,-1,-2
110122022,6,-2
110122100,-2,-1
110122101,-2,-1
110122102,-2,-1
110122110,-2,-1
110122111,-2,-1
110122112,-2,-1
110122120,-2,-1
110122121,-2,-1
110122122,-2,-1
110122200,2,-5
110122201,2,-2
110122202,7,-2
110122210,2,-2
110122211,2,-1
110122212,2,-1
110122220,8,-2
110122221,2,-1
110122222,-3,1
110200000,2,-365
110200001,-1,-64
110200002,2,-74
110200010,-1,-64
110200011,-1,-15
110200012,-1,-14
110200020,-1,-80
110200021,-1,-14
110200022,6,-13
110200100,-1,-60
110200101,-1,-15
110200102,2,-13
110200110,-1,-15
110200111,-2,-1
110200112,-1,-4
110200120,2,-13
110200121,-1,-4
110200122,2,-4
110200200,2,-86
110200201,-1,-18
110200202,7,-17
110200210,-1,-18
110200211,-1,-6
110200212,-1,-6
110200220,8,-17
110200221,-1,-6
110200222,-3,1
110201000,-1,-64
110201001,-1,-18
110201002,2,-13
110201010,-1,-18
110201011,-1,-6
110201012,-1,-4
110201020,2,-13
110201021,-1,-4
110201022,6,-3
110201100,-1,-21
110201101,-1,-6
110201102,2,-2
110201110,-1,-6
110201111,-2,-1
110201112,-1,-2
110201120,2,-2
110201121,-1,-2
110201122,2,-1
110201200,2,-21
110201201,-1,-6
110201202,7,-5
110201210,-1,-6
110201211,-1,-2
110201212,-1,-2
110201220,8,-5
110201221,-1,-2
110201222,-3,1
110202000,4,-67
110202001,4,-14
110202002,4,-12
110202010,4,-14
110202011,4,-5
110202012,4,-4
110202020,4,-17
110202021,4,-5
110202022,6,-3
110202100,4,-17
110202101,4,-5
110202102,4,-4
110202110,4,-5
110202111,-2,-1
110202112,4,-2
110202120,4,-5
110202121,4,-2
110202122,4,-2
110202200,4,-17
110202201,4,-5
110202202,7,-3
110202210,4,-5
110202211,4,-2
110202212,4,-2
110202220,8,-4
110202221,4,-2
110202222,-3,1
110210000,-1,-48
110210001,-2,-1
110210002,-1,-14
110210010,-2,-1
110210011,-2,-1
110210012,-2,-1
110210020,-1,-14
110210021,-2,-1
110210022,6,-5
110210100,-1,-15
110210101,-2,-1
110210102,-1,-4
110210110,-2,-1
110210111,-2,-1
110210112,-2,-1
110210120,-1,-4
110210121,-2,-1
110210122,2,-1
110210200,-1,-15
110210201,-2,-1
110210202,7,-5
110210210,-2,-1
110210211,-2,-1
110210212,-2,-1
110210220,8,-5
110210221,-2,-1
110210222,-3,1
110211000,-1,-15
110211001,-2,-1
110211002,-1,-4
110211010,-2,-1
110211011,-2,-1
110211012,-2,-1
110211020,-1,-4
110211021,-2,-1
110211022,6,-1
110211100,-1,-6
110211101,-2,-1
110211102,-1,-2
110211110,-2,-1
110211111,-2,-1
110211112,-2,-1
110211120,-1,-2
110211121,-2,-1
110211122,2,0
110211200,-1,-6
110211201,-2,-1
110211202,7,-2
110211210,-2,-1
110211211,-2,-1
110211212,-2,-1
110211220,8,-2
110211221,-2,-1
110211222,-3,1
110212000,-1,-15
110212001,-2,-1
110212002,2,-5
110212010,-2,-1
110212011,-2,-1
110212012,-2,-1
110212020,-1,-6
110212021,-2,-1
110212022,6,-2
110212100,-1,-6
110212101,-2,-1
110212102,2,-2
110212110,-2,-1
110212111,-2,-1
110212112,-2,-1
110212120,-1,-2
110212121,-2,-1
110212122,2,-1
110212200,-1,-6
110212201,-2,-1
110212202,7,-2
110212210,-2,-1
110212211,-2,-1
110212212,-2,-1
110212220,8,-2
110212221,-2,-1
110212222,-3,1
110220000,5,-55
110220001,5,-13
110220002,5,-13
110220010,5,-13
110220011,5,-5
110220012,5,-5
110220020,5,-13
110220021,5,-5
110220022,6,-4
110220100,5,-9
110220101,5,-3
110220102,5,-3
110220110,5,-3
110220111,-2,-1
110220112,5,-1
110220120,5,-3
110220121,5,-1
110220122,5,-1
110220200,5,-12
110220201,5,-4
110220202,7,-3
110220210,5,-4
110220211,5,-2
110220212,5,-2
110220220,8,-3
110220221,5,-2
110220222,-3,1
110221000,2,-13
110221001,2,-4
110221002,2,-4
110221010,2,-4
110221011,-1,-2
110221012,2,-1
110221020,2,-4
110221021,2,-1
110221022,6,-1
110221100,2,-2
110221101,-1,-2
110221102,2,-1
110221110,-1,-2
110221111,-2,-1
110221112,2,0
110221120,2,-1
110221121,2,0
110221122,2,0
110221200,2,-5
110221201,2,-2
110221202,7,-2
110221210,2,-2
110221211,2,-1
110221212,2,-1
110221220,8,-2
110221221,2,-1
110221222,-3,1
110222000,-3,1
110222001,-3,1
110222002,-3,1
110222010,-3,1
110222011,-3,1
110222012,-3,1
110222020,-3,1
110222021,-3,1
110222022,-3,1
110222100,-3,1
110222101,-3,1
110222102,-3,1
110222110,-3,1
110222111,-2,-1
110222112,-3,1
110222120,-3,1
110222121,-3,1
110222122,-3,1
110222200,-3,1
110222201,-3,1
110222202,-3,1
110222210,-3,1
110222211,-3,1
110222212,-3,1
110222220,-3,1
110222221,-3,1
110222222,-3,1
111000000,-2,-1
111000001,-2,-1
111000002,-2,-1
111000010,-2,-1
111000011,-2,-1
111000012,-2,-1
111000020,-2,-1
111000021,-2,-1
111000022,-2,-1
111000100,-2,-1
111000101,-2,-1
111000102,-2,-1
111000110,-2,-1
111000111,-2,-1
111000112,-2,-1
111000120,-2,-1
111000121,-2,-1
111000122,-2,-1
111000200,-2,-1
111000201,-2,-1
111000202,-2,-1
111000210,-2,-1
111000211,-2,-1
111000212,-2,-1
111000220,-2,-1
111000221,-2,-1
111000222,-2,-1
111001000,-2,-1
111001001,-2,-1
111001002,-2,-1
111001010,-2,-1
111001011,-2,-1
111001012,-2,-1
111001020,-2,-1
111001021,-2,-1
111001022,-2,-1
111001100,-2,-1
111001101,-2,-1
111001102,-2,-1
111001110,-2,-1
111001111,-2,-1
111001112,-2,-1
111001120,-2,-1
111001121,-2,-1
111001122,-2,-1
111001200,-2,-1
111001201,-2,-1
111001202,-2,-1
111001210,-2,-1
111001211,-2,-1
111001212,-2,-1
111001220,-2,-1
111001221,-2,-1
111001222,-2,-1
111002000,-2,-1
111002001,-2,-1
111002002,-2,-1
111002010,-2,-1
111002011,-2,-1
111002012,-2,-1
111002020,-2,-1
111002021,-2,-1
111002022,-2,-1
111002100,-2,-1
111002101,-2,-1
111002102,-2,-1
111002110,-2,-1
111002111,-2,-1
111002112,-2,-1
111002120,-2,-1
111002121,-2,-1
111002122,-2,-1
111002200,-2,-1
111002201,-2,-1
111002202,-2,-1
111002210,-2,-1
111002211,-2,-1
111002212,-2,-1
111002220,-2,-1
111002221,-2,-1
111002222,-2,-1
111010000,-2,-1
111010001,-2,-1
111010002,-2,-1
111010010,-2,-1
111010011,-2,-1
111010012,-2,-1
111010020,-2,-1
111010021,-2,-1
111010022,-2,-1
111010100,-2,-1
111010101,-2,-1
111010102,-2,-1
111010110,-2,-1
111010111,-2,-1
111010112,-2,-1
111010120,-2,-1
111010121,-2,-1
111010122,-2,-1
111010200,-2,-1
111010201,-2,-1
111010202,-2,-1
111010210,-2,-1
111010211,-2,-1
111010212,-2,-1
111010220,-2,-1
111010221,-2,-1
111010222,-2,-1
111011000,-2,-1
111011001,-2,-1
111011002,-2,-1
111011010,-2,-1
111011011,-2,-1
111011012,-2,-1
111011020,-2,-1
111011021,-2,-1
111011022,-2,-1
111011100,-2,-1
111011101,-2,-1
111011102,-2,-1
111011110,-2,-1
111011111,-2,-1
111011112,-2,-1
111011120,-2,-1
111011121,-2,-1
111011122,-2,-1
111011200,-2,-1
111011201,-2,-1
111011202,-2,-1
111011210,-2,-1
111011211,-2,-1
111011212,-2,-1
111011220,-2,-1
111011221,-2,-1
111011222,-2,-1
111012000,-2,-1
111012001,-2,-1
111012002,-2,-1
111012010,-2,-1
111012011,-2,-1
111012012,-2,-1
111012020,-2,-1
111012021,-2,-1
111012022,-2,-1
111012100,-2,-1
111012101,-2,-1
111012102,-2,-1
111012110,-2,-1
111012111,-2,-1
111012112,-2,-1
111012120,-2,-1
111012121,-2,-1
111012122,-2,-1
111012200,-2,-1
111012201,-2,-1
111012202,-2,-1
111012210,-2,-1
111012211,-2,-1
111012212,-2,-1
111012220,-2,-1
111012221,-2,-1
111012222,-2,-1
111020000,-2,-1
111020001,-2,-1
111020002,-2,-1
111020010,-2,-1
111020011,-2,-1
111020012,-2,-1
111020020,-2,-1
111020021,-2,-1
111020022,-2,-1
111020100,-2,-1
111020101,-2,-1
111020102,-2,-1
111020110,-2,-1
111020111,-2,-1
111020112,-2,-1
111020120,-2,-1
111020121,-2,-1
111020122,-2,-1
111020200,-2,-1
111020201,-2,-1
111020202,-2,-1
111020210,-2,-1
111020211,-2,-1
111020212,-2,-1
111020220,-2,-1
111020221,-2,-1
111020222,-2,-1
111021000,-2,-1
111021001,-2,-1
111021002,-2,-1
111021010,-2,-1
111021011,-2,-1
111021012,-2,-1
111021020,-2,-1
111021021,-2,-1
111021022,-2,-1
111021100,-2,-1
111021101,-2,-1
111021102,-2,-1
111021110,-2,-1
111021111,-2,-1
111021112,-2,-1
111021120,-2,-1
111021121,-2,-1
111021122,-2,-1
111021200,-2,-1
111021201,-2,-1
111021202,-2,-1
111021210,-2,-1
111021211,-2,-1
111021212,-2,-1
111021220,-2,-1
111021221,-2,-1
111021222,-2,-1
111022000,-2,-1
111022001,-2,-1
111022002,-2,-1
111022010,-2,-1
111022011,-2,-1
111022012,-2,-1
111022020,-2,-1
111022021,-2,-1
111022022,-2,-1
111022100,-2,-1
111022101,-2,-1
111022102,-2,-1
111022110,-2,-1
111022111,-2,-1
111022112,-2,-1
111022120,-2,-1
111022121,-2,-1
111022122,-2,-1
111022200,-2,-1
111022201,-2,-1
111022202,-2,-1
111022210,-2,-1
111022211,-2,-1
111022212,-2,-1
111022220,-2,-1
111022221,-2,-1
111022222,-2,-1
111100000,-2,-1
111100001,-2,-1
111100002,-2,-1
111100010,-2,-1
111100011,-2,-1
111100012,-2,-1
111100020,-2,-1
111100021,-2,-1
111100022,-2,-1
111100100,-2,-1
111100101,-2,-1
111100102,-2,-1
111100110,-2,-1
111100111,-2,-1
111100112,-2,-1
111100120,-2,-1
111100121,-2,-1
111100122,-2,-1
111100200,-2,-1
111100201,-2,-1
111100202,-2,-1
111100210,-2,-1
111100211,-2,-1
111100212,-2,-1
111100220,-2,-1
111100221,-2,-1
111100222,-2,-1
111101000,-2,-1
111101001,-2,-1
111101002,-2,-1
111101010,-2,-1
111101011,-2,-1
111101012,-2,-1
111101020,-2,-1
111101021,-2,-1
111101022,-2,-1
111101100,-2,-1
111101101,-2,-1
111101102,-2,-1
111101110,-2,-1
111101111,-2,-1
111101112,-2,-1
111101120,-2,-1
111101121,-2,-1
111101122,-2,-1
111101200,-2,-1
111101201,-2,-1
111101202,-2,-1
111101210,-2,-1
111101211,-2,-1
111101212,-2,-1
111101220,-2,-1
111101221,-2,-1
111101222,-2,-1
111102000,-2,-1
111102001,-2,-1
111102002,-2,-1
111102010,-2,-1
111102011,-2,-1
111102012,-2,-1
111102020,-2,-1
111102021,-2,-1
111102022,-2,-1
111102100,-2,-1
111102101,-2,-1
111102102,-2,-1
111102110,-2,-1
111102111,-2,-1
111102112,-2,-1
111102120,-2,-1
111102121,-2,-1
111102122,-2,-1
111102200,-2,-1
111102201,-2,-1
111102202,-2,-1
111102210,-2,-1
111102211,-2,-1
111102212,-2,-1
111102220,-2,-1
111102221,-2,-1
111102222,-2,-1
111110000,-2,-1
111110001,-2,-1
111110002,-2,-1
111110010,-2,-1
111110011,-2,-1
111110012,-2,-1
111110020,-2,-1
111110021,-2,-1
111110022,-2,-1
111110100,-2,-1
111110101,-2,-1
111110102,-2,-1
111110110,-2,-1
111110111,-2,-1
111110112,-2,-1
111110120,-2,-1
111110121,-2,-1
111110122,-2,-1
111110200,-2,-1
111110201,-2,-1
111110202,-2,-1
111110210,-2,-1
111110211,-2,-1
111110212,-2,-1
111110220,-2,-1
111110221,-2,-1
111110222,-2,-1
111111000,-2,-1
111111001,-2,-1
111111002,-2,-1
111111010,-2,-1
111111011,-2,-1
